شماره,گروه,اسم ,استاد,هفته,روز,ساعت,مکان
1314012,1,مباني آناليز عددي,احسني طهراني حجت,هرهفته,سه شنبه,17:45-18:30,
1316148,1,روش هاي عددي وشبيه سازي(امار),احسني طهراني حجت,هرهفته,سه شنبه,17:45-18:30,
1318019,1,مباني آناليز عددي,احسني طهراني حجت,هرهفته,سه شنبه,17:45-18:30,
1812181,1,شيمي تجزيه 3,گودرزي ناصر,هرهفته,سه شنبه,18:00-18:30,دانشكده علوم زمين كلاس شماره 9-علوم زمين
2412328,1,مديريت تشكيلات كارگاهي,مزينانيان محمدعلي,هرهفته,سه شنبه,18:00-20:00,
2112103,1,اصول مديريت و برنامه ريزي راهبردي فناوري اطلاعات,جلالي محمد مهدي,هفته هاي فرد,سه شنبه,18:30-20:00,مهندسي كامپيوتر و فناوري اطلاعات كلاس 6-دانشكده كامپيوتر
2312760,2,روش تحقيق در علوم ورزشي,حقيقي مينا,هرهفته,سه شنبه,18:30-20:00,ساختمان دانشكده تربيت بدني كلاس 103 تربيت بدني
2512028,1,آزمايشگاه توليد فلزات1,بزرگ منصور,هرهفته,سه شنبه,18:30-20:00,دانشكده مهندسي شيمي ومواد آزخوردگي/توليدفلزات- دانشكده شيمي و مواد
1224043,1,دورسنجي وGIS,ضيائي منصور,هرهفته,سه شنبه,18:30-20:00,دانشكده معدن و ژئوفيزيك كلاس شماره 8-دانشكده معدن
1126052,2,فيزيولوژي,محمدپوري زينب,هفته هاي زوج,سه شنبه,18:30-20:00,دانشكده مهندسي برق و رباتيك كلاس 12-دانشكده برق
1112025,4,آز سيستم هاي كنترل خطي,كيقبادي جواد,هرهفته,سه شنبه,18:30-20:00,دانشكده مهندسي برق و رباتيك آز كنترل خطي
1414072,2,رفتار سازماني,اشرفي بزرگمهر,هفته هاي فرد,سه شنبه,18:30-20:00,
1414082,2,مالي2,ميرلوحي سيد مجتبي,هرهفته,سه شنبه,18:30-20:00,
1418150,1,"سيستمهاي خريد، انبارداري و توزيع",حسين پور حبيب,هرهفته,سه شنبه,18:30-20:00,
1420001,5,فارسي,فيروزي نويد,هفته هاي فرد,سه شنبه,18:30-20:00,
1422025,1,تحقيق در عمليات 1,رستمي محمد,هفته هاي زوج,سه شنبه,18:30-20:00,
1420001,12,فارسي,پولادي حميد,هرهفته,سه شنبه,18:30-20:00,
1420015,10,زبان عمومي,ايرانمهر ابوطالب,هرهفته,سه شنبه,18:30-20:00,
1420015,11,زبان عمومي,مرادي مقدم مصطفي,هرهفته,سه شنبه,18:30-20:00,
1414149,2,مباني فلسفي و روش شناسي اقتصاد,مولايي محمدعلي,هرهفته,سه شنبه,18:30-20:00,
1912323,2,آزمايشگاه فيزيك هسته اي (فيزيك),سوهاني مسلم,هرهفته,سه شنبه,18:30-20:00,
1912226,2,آزمايشگاه فيزيك هسته اي,سوهاني مسلم,هرهفته,سه شنبه,18:30-20:00,
2112089,1,سيگنال ها و سيستم ها,طحانيان اسماعيل,هفته هاي زوج,سه شنبه,18:30-20:00,مهندسي كامپيوتر و فناوري اطلاعات كلاس 6-دانشكده كامپيوتر
1514129,3,آبياري عمومي-عملي,دلقندي مهدي,هرهفته,سه شنبه,18:30-20:00,
1612011,2,مكانيك سيالات 1,نظري محسن,هرهفته,سه شنبه,18:30-20:00,دانشكده مكانيك كلاس 3-دانشكده مكانيك
1714796,1,پويشگرهاي ليزري(عمليات),فروزنده سعيد,هرهفته,سه شنبه,18:30-20:00,
1812054,1,آز شيمي معدني 2,ميرزائي مهدي,هرهفته,سه شنبه,18:30-20:00,دانشكده علوم زمين آز مايشگاه 1 (شيمي آلي و معدني)
1312028,16,رياضي عمومي 2 - فني,حجازي سيد رضا,هرهفته,چهار شنبه,08:00-08:45,
2312615,10,ورزش 1,حسيني نيا سيد رضا,هرهفته,چهار شنبه,08:00-09:30,سالن شماره 3(پرديس فناوريهاي نوين) سالن ورزشي پرديس2 فني
